condition,robot_id,migration_event_id,timestamp,src_node,dst_node,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode
app_cold_checkpoint,robot_009,1,1778889056.7211087,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,175.71274400688708,5733.630776870996,89328.61554599367,474.2353209294379,95062.41229083389,95062.41229083389,0.7,0,0,0,256,0,0,0,0,0,0,18008757,17.17448902130127,app_cold
app_cold_checkpoint,robot_004,2,1778889127.7123096,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,30.80433001741767,4220.775403082371,59764.36313521117,656.3600050285459,63985.315879108384,63985.315879108384,0.7,0,0,0,240,0,0,0,0,0,0,18008053,17.17381763458252,app_cold
app_cold_checkpoint,robot_008,3,1778889196.3452725,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,31.5269420389086,3978.658451931551,58648.84082810022,840.2603210415691,62627.64825997874,62627.64825997874,0.4,0,0,0,256,0,0,0,0,0,0,18008693,17.17442798614502,app_cold
app_cold_checkpoint,robot_000,4,1778889282.7876258,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,134.65595594607294,5185.73616980575,75251.9435219001,737.9279918968678,80437.84378306009,80437.84378306009,0.8,0,0,0,200,0,0,0,0,0,0,18006645,17.17247486114502,app_cold
app_cold_checkpoint,robot_003,5,1778889398.7962158,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,41.30869195796549,7732.483990956098,102270.87472681887,673.0195470154285,110003.50067182444,110003.50067182444,0.4,0,0,0,230,0,0,0,0,0,0,18007669,17.17345142364502,app_cold
app_cold_checkpoint,robot_001,6,1778889500.0195122,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,154.6738848555833,6287.216112948954,88930.39352400228,613.0711960140616,95217.79153915122,95217.79153915122,0.8,0,0,0,210,0,0,0,0,0,0,18006965,17.17278003692627,app_cold
app_cold_checkpoint,robot_005,7,1778889606.4937122,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,41.905470890924335,7451.552075101063,93017.60742906481,1761.6990630049258,100469.31182406843,100469.31182406843,0.4,0,0,0,250,0,0,0,0,0,0,18008437,17.17418384552002,app_cold
app_cold_checkpoint,robot_006,8,1778889705.001769,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,28.12403184361756,6601.716364966705,85900.77915904112,745.5831170082092,92502.66035506502,92502.66035506502,0.5,0,0,0,256,0,0,0,0,0,0,18008629,17.17436695098877,app_cold
app_cold_checkpoint,robot_007,9,1778889856.1944084,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,0.0,6393.447034060955,108719.12247291766,1192.3067651223391,145187.01733788475,145187.01733788475,0.3,0,0,0,0,0,0,0,0,0,0,18008693,0.0,app_cold
app_cold_checkpoint,robot_002,10,1778889990.691217,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,0.0,8194.366799201816,90222.64592000283,1273.2822929974645,128491.40851991251,128491.40851991251,0.5,0,0,0,0,0,0,0,0,0,0,18007413,0.0,app_cold
app_cold_checkpoint,robot_011,11,1778890071.917141,n033.cluster.pssclabs.com,n027.cluster.pssclabs.com,595.7744810730219,4041.369869140908,33157.8121362254,34.923475002869964,37199.33099602349,37199.33099602349,0.0,0,0,0,256,0,0,0,0,0,0,18008757,17.17448902130127,app_cold
app_cold_checkpoint,robot_011,12,1778890208.930755,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,58.861335972324014,4828.889946918935,120175.91361212544,0.0,125004.96325013228,125004.96325013228,0.5,0,0,0,256,0,0,0,0,0,0,18011573,17.17717456817627,app_cold
app_cold_checkpoint,robot_000,13,1778890277.1587002,n033.cluster.pssclabs.com,n027.cluster.pssclabs.com,635.2454721927643,5778.817045968026,8414.694407954812,16.278821043670177,14193.68310389109,14193.68310389109,0.6,0,0,0,256,0,0,0,0,0,0,18011381,17.17699146270752,app_cold
app_cold_checkpoint,robot_000,14,1778890386.133557,n027.cluster.pssclabs.com,n033.cluster.pssclabs.com,66.00181292742491,4131.575042149052,93835.63640387729,968.162412988022,97967.4195300322,97967.4195300322,0.4,0,0,0,256,0,0,0,0,0,0,18011765,17.17735767364502,app_cold
