robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_000,129,128001,2869.16,1.0,0.0506,eval,2869.16,877.7,1.0
robot_000,130,129001,3192.985,1.0,0.0494,eval,3192.985,1000.0,1.0
robot_000,131,130001,3155.057,1.0,0.0487,eval,3155.057,1000.0,1.0
robot_000,132,131001,2654.698,1.0,0.0488,eval,2654.698,834.0,1.0
robot_000,133,132001,3188.279,1.0,0.0466,eval,3188.279,992.3,1.0
robot_000,134,133001,2901.695,1.0,0.0472,eval,2901.695,911.7,1.0
robot_000,135,134001,2706.522,1.0,0.0462,eval,2706.522,859.0,1.0
robot_000,136,135001,3155.032,1.0,0.0472,eval,3155.032,1000.0,1.0
robot_000,137,136001,3199.853,1.0,0.0471,eval,3199.853,997.0,1.0
robot_000,138,137001,2357.571,1.0,0.0465,eval,2357.571,721.3,1.0
robot_000,139,138001,3133.327,1.0,0.0443,eval,3133.327,1000.0,1.0
robot_000,140,139001,3163.019,1.0,0.0443,eval,3163.019,1000.0,1.0
robot_000,141,140001,3170.796,1.0,0.0444,eval,3170.796,1000.0,1.0
robot_000,142,141001,2912.337,1.0,0.0459,eval,2912.337,908.7,1.0
robot_000,143,142001,2738.384,1.0,0.0435,eval,2738.384,855.3,1.0
robot_000,144,143001,3185.527,1.0,0.0444,eval,3185.527,1000.0,1.0
robot_000,145,144001,2718.42,1.0,0.0435,eval,2718.42,852.0,1.0
robot_000,146,145001,3181.944,1.0,0.0439,eval,3181.944,1000.0,1.0
robot_000,147,146001,3182.075,1.0,0.0436,eval,3182.075,1000.0,1.0
robot_000,148,147001,2672.735,1.0,0.0425,eval,2672.735,825.0,1.0
robot_000,149,148001,2589.398,1.0,0.0443,eval,2589.398,807.0,1.0
robot_000,150,149001,2230.785,1.0,0.043,eval,2230.785,700.0,1.0
robot_001,1,1,20.9,0.0,0.9997,eval,20.9,26.0,0.0
robot_001,2,1001,69.452,0.0,0.7435,eval,69.452,42.3,0.0
robot_001,3,2001,191.952,0.0,0.5614,eval,191.952,88.3,0.0
robot_001,4,3001,197.192,0.0,0.4311,eval,197.192,90.7,0.0
robot_001,5,4001,207.363,0.0,0.329,eval,207.363,93.0,0.0
robot_001,6,5001,221.092,0.0,0.2515,eval,221.092,100.0,0.0
robot_001,7,6001,221.0,0.0,0.1952,eval,221.0,100.0,0.0
robot_001,8,7001,252.0,1.0,0.1531,eval,252.0,106.0,1.0
robot_001,9,8001,269.195,1.0,0.1252,eval,269.195,111.0,1.0
robot_001,10,9001,285.25,1.0,0.1017,eval,285.25,116.0,1.0
robot_001,11,10001,287.234,1.0,0.0834,eval,287.234,117.7,1.0
robot_001,12,11001,284.616,1.0,0.0728,eval,284.616,115.0,1.0
robot_001,13,12001,264.804,1.0,0.0648,eval,264.804,108.7,1.0
robot_001,14,13001,284.503,1.0,0.067,eval,284.503,113.0,1.0
robot_001,15,14001,295.487,1.0,0.0745,eval,295.487,117.7,1.0
robot_001,16,15001,297.531,1.0,0.0837,eval,297.531,118.0,1.0
robot_001,17,16001,289.438,1.0,0.0923,eval,289.438,115.0,1.0
robot_001,18,17001,306.754,1.0,0.0993,eval,306.754,120.3,1.0
robot_001,19,18001,318.242,1.0,0.0966,eval,318.242,123.7,1.0
robot_001,20,19001,311.288,1.0,0.0955,eval,311.288,123.7,1.0
robot_001,21,20001,324.513,1.0,0.0905,eval,324.513,127.0,1.0
robot_001,22,21001,317.952,1.0,0.0915,eval,317.952,130.0,1.0
robot_001,23,22001,323.035,1.0,0.0922,eval,323.035,134.0,1.0
robot_001,24,23001,316.248,1.0,0.0968,eval,316.248,134.0,1.0
robot_001,25,24001,322.252,1.0,0.0931,eval,322.252,134.0,1.0
robot_001,26,25001,362.644,1.0,0.0885,eval,362.644,144.0,1.0
robot_001,27,26001,356.424,1.0,0.088,eval,356.424,143.7,1.0
robot_001,28,27001,370.085,1.0,0.0949,eval,370.085,145.0,1.0
robot_001,29,28001,372.563,1.0,0.0934,eval,372.563,142.7,1.0
robot_001,30,29001,391.861,1.0,0.0937,eval,391.861,148.7,1.0
robot_001,31,30001,416.927,1.0,0.0846,eval,416.927,154.0,1.0
robot_001,32,31001,406.335,1.0,0.0785,eval,406.335,152.0,1.0
robot_001,33,32001,393.896,1.0,0.084,eval,393.896,149.7,1.0
robot_001,34,33001,423.71,1.0,0.0844,eval,423.71,156.0,1.0
robot_001,35,34001,389.527,1.0,0.094,eval,389.527,149.0,1.0
robot_001,36,35001,386.992,1.0,0.0945,eval,386.992,150.0,1.0
robot_001,37,36001,391.293,1.0,0.0959,eval,391.293,153.3,1.0
robot_001,38,37001,467.353,1.0,0.1064,eval,467.353,169.7,1.0
robot_001,39,38001,443.899,1.0,0.1155,eval,443.899,164.7,1.0
robot_001,40,39001,474.864,1.0,0.1127,eval,474.864,171.0,1.0
robot_001,41,40001,548.938,1.0,0.1095,eval,548.938,192.3,1.0
robot_001,42,41001,568.431,1.0,0.1082,eval,568.431,197.7,1.0
robot_001,43,42001,617.913,1.0,0.1174,eval,617.913,213.0,1.0
robot_001,44,43001,612.244,1.0,0.1231,eval,612.244,209.0,1.0
robot_001,45,44001,657.869,1.0,0.125,eval,657.869,220.0,1.0
robot_001,46,45001,683.596,1.0,0.1161,eval,683.596,223.7,1.0
robot_001,47,46001,659.973,1.0,0.1152,eval,659.973,213.3,1.0
robot_001,48,47001,692.272,1.0,0.1145,eval,692.272,223.7,1.0
robot_001,49,48001,703.753,1.0,0.1173,eval,703.753,227.3,1.0
robot_001,50,49001,684.494,1.0,0.1125,eval,684.494,220.7,1.0
robot_001,51,50001,682.092,1.0,0.1025,eval,682.092,219.3,1.0
robot_001,52,51001,667.715,1.0,0.0978,eval,667.715,214.3,1.0
robot_001,53,52001,678.831,1.0,0.095,eval,678.831,217.3,1.0
robot_001,54,53001,668.709,1.0,0.0934,eval,668.709,216.0,1.0
robot_001,55,54001,662.508,1.0,0.0895,eval,662.508,214.3,1.0
robot_001,56,55001,697.146,1.0,0.0894,eval,697.146,222.0,1.0
robot_001,57,56001,735.264,1.0,0.0853,eval,735.264,232.0,1.0
robot_001,58,57001,764.514,1.0,0.0839,eval,764.514,240.7,1.0
robot_001,59,58001,836.706,1.0,0.0826,eval,836.706,262.0,1.0
robot_001,60,59001,944.012,1.0,0.079,eval,944.012,291.3,1.0
robot_001,61,60001,856.992,1.0,0.0771,eval,856.992,272.7,1.0
robot_001,62,61001,846.331,1.0,0.0795,eval,846.331,271.7,1.0
robot_001,63,62001,908.128,1.0,0.0827,eval,908.128,285.3,1.0
robot_001,64,63001,877.388,1.0,0.0803,eval,877.388,276.3,1.0
