condition,robot_id,migration_event_id,timestamp,src_node,dst_node,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode,throughput_post_60s,recovery_tasks_to_pre,background_bandwidth_mb,concurrency_level,fault_injected,retry_count,total_recovery_ms
cold_restart,robot_016,22,1780023569.2909195,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2004.7967545688152,0,2127.4264035746455,2127.4264035746455,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
cold_restart,robot_017,23,1780023586.6443772,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.7556768618524,0,2121.130636893213,2121.130636893213,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.1,1,0,1,0,0,0
cold_restart,robot_012,24,1780023603.6887732,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.990595832467,0,2117.781317792833,2117.781317792833,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.7,1,0,1,0,0,0
cold_restart,robot_006,25,1780023622.5768652,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.0924229174852,0,2117.746119853109,2117.746119853109,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.5,1,0,1,0,0,0
cold_restart,robot_000,26,1780023665.142525,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.991217955947,0,2118.2207725942135,2118.2207725942135,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,114.8,1,0,1,0,0,0
cold_restart,robot_004,27,1780023684.035756,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.9422890618443,0,2122.478886973113,2122.478886973113,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
cold_restart,robot_001,28,1780023700.7725506,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.0939097739756,0,2117.7071146667004,2117.7071146667004,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.6,1,0,1,0,0,0
cold_restart,robot_015,29,1780023718.424749,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.1837920174003,0,2116.639622952789,2116.639622952789,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.7,1,0,1,0,0,0
cold_restart,robot_002,30,1780023735.1612883,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.2949714437127,0,2117.0056271366775,2117.0056271366775,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.7,1,0,1,0,0,0
cold_restart,robot_018,31,1780023752.8241062,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.2977418266237,0,2120.496628805995,2120.496628805995,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
