condition,robot_id,migration_event_id,timestamp,src_node,dst_node,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode
apptainer_state,robot_011,20,1778781084.2097492,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1136.0413229558617,2094.9831870384514,2769.9143709614873,0,6000.9388809558,6000.9388809558,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_015,21,1778781095.891148,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,992.499329848215,1467.5223540980369,2217.956863110885,0,4677.978547057137,4677.978547057137,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_019,22,1778781106.5187109,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,813.1297088693827,1694.1611571237445,2116.9181298464537,0,4624.208995839581,4624.208995839581,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_016,23,1778781117.6218455,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,929.2418700642884,2053.7399239838123,2117.6752909086645,0,5100.657084956765,5100.657084956765,0.8,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_012,24,1778781216.4275596,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,566.573885967955,90112.89183911867,2123.5853480175138,0,92803.05107310414,92803.05107310414,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_010,25,1778781227.4829988,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1010.4903110768646,1422.3454319871962,2619.136963970959,0,5051.97270703502,5051.97270703502,0.2,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_005,26,1778781240.146123,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1027.2764239925891,1863.6542779859155,2769.352379022166,0,5660.283081000671,5660.283081000671,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_017,27,1778781252.507894,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1364.257225068286,1823.1623049359769,3170.940429205075,0,6358.359959209338,6358.359959209338,0.5,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_009,28,1778781288.4065564,n017.cluster.pssclabs.com,n018.cluster.pssclabs.com,26014.292585896328,1714.0447541605681,2168.071959866211,0,29896.409299923107,29896.409299923107,0.6,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
apptainer_state,robot_018,29,1778781300.5650282,n018.cluster.pssclabs.com,n017.cluster.pssclabs.com,1258.1628940533847,1624.7551760170609,3272.1895799040794,0,6155.107649974525,6155.107649974525,0.7,0,0,0,0,0,0,0,0,0,0,0,0,apptainer_state_replay
