condition,robot_id,migration_event_id,timestamp,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode
dht_frl,robot_006,15,1777349132.0656402,5991.982791001647,0.9044959988386836,348.19027699995786,1.65,349.84027699995784,6644.386308998946,1.0,1.0,0.0,0,550,0.06,0.06,0.01,0.29,0.326,0.121,506823,0.0,unified
dht_frl,robot_007,16,1777349145.040549,6370.414509001421,0.9456640000280458,383.66051699995296,1.26,384.92051699995295,7359.152400997118,1.0,1.0,0.0,0,575,0.0,0.0,0.0,0.221,0.16699999999999998,0.136,115988,0.0,unified
dht_frl,robot_000,17,1777349156.842162,6269.923245999962,0.8686190012667794,314.85055399753037,1.31,316.16055399753037,7191.239600000699,1.0,1.0,0.0,0,600,0.06,0.06,0.0,0.5920000000000001,0.462,0.013000000000000001,507034,0.0,unified
dht_frl,robot_001,18,1777349167.432716,6323.324754001078,1.0137909994227812,353.5257330004242,1.32,354.8457330004242,6981.463410997094,1.0,1.0,0.0,0,625,0.13,0.09,0.0,0.695,0.436,0.15,815372,0.0,unified
dht_frl,robot_002,19,1777349178.4546752,6689.46206200053,0.7620090000273194,218.79137599898968,1.3,220.0913759989897,7413.807512999483,1.0,1.0,0.0,0,650,0.12,0.12,0.0,0.38299999999999995,0.6459999999999999,0.087,777929,0.0,unified
dht_frl,robot_003,20,1777349191.1384494,8598.275263000687,0.948138000239851,270.90291700005764,1.39,272.2929170000576,9073.390323999774,1.0,1.0,0.0,0,675,0.15,0.15,0.0,0.429,0.402,0.113,256739,0.0,unified
dht_frl,robot_004,21,1777349204.6849122,7693.674432000989,0.836417999380501,334.5933789969422,1.42,336.0133789969422,8433.74408499949,1.0,1.0,0.0,0,700,0.01,0.01,0.0,0.27899999999999997,0.385,0.067,581703,0.0,unified
dht_frl,robot_005,22,1777349215.7964303,6241.665156001545,0.8994159979920369,352.9838290014595,1.31,354.2938290014595,6999.832337998669,1.0,1.0,0.0,0,725,0.07,0.07,0.01,0.647,0.46,0.128,514293,0.0,unified
dht_frl,robot_006,23,1777349228.2175698,6703.072856998915,0.8755220005696174,301.5950769986375,1.41,303.00507699863755,7309.110248999787,1.0,1.0,0.0,0,750,0.13,0.02,0.03,0.369,0.326,0.11699999999999999,503412,0.0,unified
dht_frl,robot_007,24,1777349242.6436498,8194.658426997194,0.8435019990429282,313.73435299974517,1.28,315.01435299974514,8812.68318200091,1.0,1.0,0.0,0,775,0.01,0.01,0.0,0.188,0.217,0.158,1337669,0.0,unified
dht_frl,robot_000,25,1777349256.7121885,8334.657834999234,0.8914220015867613,316.88940999811166,1.76,318.64940999811165,8956.06496399705,1.0,1.0,0.0,0,800,0.11,0.11,0.0,0.47100000000000003,0.435,0.012,922875,0.0,unified
dht_frl,robot_001,26,1777349267.2664423,7083.551364001323,0.7944899989524856,356.6560090002895,1.31,357.9660090002895,7945.663079000951,1.0,1.0,0.0,0,825,0.05,0.05,0.0,0.608,0.488,0.017,862108,0.0,unified
dht_frl,robot_002,27,1777349278.7513218,6913.44952000145,0.9367269994982053,318.9478729982511,1.37,320.3178729982511,7876.796051001293,1.0,1.0,0.0,0,850,0.11,0.11,0.0,0.606,0.39299999999999996,0.004,419855,0.0,unified
dht_frl,robot_003,28,1777349291.343615,7783.606647000852,1.0381270003563259,391.83774900084245,1.31,393.14774900084245,8480.240297998535,1.0,1.0,0.0,0,875,0.14,0.14,0.0,0.387,0.456,0.13,263185,0.0,unified
dht_frl,robot_004,29,1777349305.152429,7968.92100200057,1.0145029991690535,322.7960990006977,1.57,324.3660990006977,8696.962245001487,1.0,1.0,0.0,0,900,0.0,0.0,0.0,0.544,0.38799999999999996,0.05,2934148,0.0,unified
dht_frl,robot_005,30,1777349316.7436132,6996.647932999622,0.9908280007948633,279.58717600267846,1.49,281.07717600267847,7480.56463699686,1.0,1.0,0.0,0,925,0.05,0.05,0.0,0.337,0.442,0.05,948207,0.0,unified
dht_frl,robot_000,31,1777349328.5714796,6850.963354998385,0.7430829973600339,360.39231899849256,1.41,361.8023189984926,7715.849407999485,1.0,1.0,0.0,0,950,0.1,0.1,0.0,0.55,0.32,0.046,766903,0.0,unified
dht_frl,robot_006,32,1777349339.7493832,6742.044230999454,0.8826150005916134,318.54580999788595,3.95,322.49580999788594,7565.684171997418,1.0,1.0,0.0,0,950,0.0,0.0,0.01,0.012,0.017,0.17600000000000002,357505,0.0,unified
dht_frl,robot_001,33,1777349468.5114603,5536.727265996888,0.7598649972351268,373.17825599893695,1.38,374.55825599893694,6214.477246001479,1.0,1.0,0.0,0,975,0.14,0.14,0.06,0.32,0.24100000000000002,0.008,185139,0.0,unified
dht_frl,robot_007,34,1777349479.37859,7387.64556499882,0.8284530013042968,361.6650310032128,11.85,373.5150310032128,8254.87421300204,1.0,1.0,0.0,0,975,0.17,0.17,0.08,0.068,0.134,0.106,381977,0.0,unified
