condition,robot_id,migration_event_id,timestamp,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode
criu_cold,robot_000,125,1777399547.9244802,645.6523649976589,1763.0780449981103,1120.4174940066878,0,4150.804143995629,4150.804143995629,0.6,0.6,0.0,0,0,0.0,0.0,0.17,0.013000000000000001,0.008,0.004,492878,547.4,cold
criu_cold,robot_006,126,1777399554.1223795,635.3297540044878,936.7168729950208,1160.4957850067876,0,3588.3977560006315,3588.3977560006315,0.5,0.7,-40.0,0,0,0.0,0.02,0.01,0.012,0.008,0.004,17858,534.35,cold
criu_cold,robot_002,127,1777399558.4291322,636.6528610087698,1136.960818010266,1169.8469490074785,0,3201.1254859971814,3201.1254859971814,0.2,0.7,-250.0,0,0,0.01,0.01,0.12,0.025,0.004,0.008,13148,553.72,cold
criu_cold,robot_004,128,1777399563.4534729,671.873728002538,1809.0720210020663,1183.4573300002376,0,3919.2949249991216,3919.2949249991216,0.5,0.2,60.0,0,0,0.0,0.0,0.12,0.008,0.004,0.004,18442,554.49,cold
criu_cold,robot_000,129,1777399568.7108624,636.8618030101061,1988.2658540009288,1269.2417029902572,0,4152.033102000132,4152.033102000132,0.6,0.6,0.0,0,0,0.0,0.0,0.0,0.017,0.004,0.004,492600,547.4,cold
criu_cold,robot_006,130,1777399574.7884617,646.0543400025927,1369.2544360092143,1051.9266490009613,0,3971.925949997967,3971.925949997967,0.5,0.5,0.0,0,0,0.01,0.0,0.0,0.008,0.004,0.008,16580,554.29,cold
criu_cold,robot_002,131,1777399579.4130402,624.8150730098132,1432.776052999543,1218.6688520014286,0,3519.018184990273,3519.018184990273,0.7,0.4,42.86,0,0,0.0,0.0,0.14,0.013000000000000001,0.004,0.012,14788,553.72,cold
criu_cold,robot_004,132,1777399584.6125627,650.2306859911187,1473.817013000371,1209.21677199658,0,3591.8203099863604,3591.8203099863604,0.5,0.2,60.0,0,0,0.0,0.0,0.0,0.008,0.004,0.004,18166,543.12,cold
criu_cold,robot_000,133,1777399589.9669363,645.3830870013917,1893.2014710007934,952.2391139907995,0,3746.8393849994754,3746.8393849994754,0.6,0.5,16.67,0,0,0.0,0.0,0.0,0.013000000000000001,0.004,0.008,18357,545.4,cold
criu_cold,robot_006,134,1777399596.5937045,637.8695849998621,1839.191895996919,1201.6200799989747,0,3938.7564060016302,3938.7564060016302,0.7,0.3,57.14,0,0,0.01,0.01,0.0,0.008,0.008,0.004,491709,542.35,cold
criu_cold,robot_002,135,1777399601.0049605,638.0453890014905,1339.0838249906665,1066.6268409986515,0,3306.0768309951527,3306.0768309951527,0.4,0.4,0.0,0,0,0.0,0.0,0.0,0.008,0.008,0.004,16057,545.89,cold
criu_cold,robot_004,136,1777399606.3847046,670.6572499970207,1909.4634570064954,933.7301019986626,0,3772.056933012209,3772.056933012209,0.2,0.7,-250.0,0,0,0.0,0.0,0.0,0.017,0.0,0.0,492057,554.88,cold
criu_cold,robot_000,137,1777399612.1707363,745.7078080042265,2577.2163960064063,1098.6078860005364,0,4681.10559800698,4681.10559800698,0.8,0.5,37.5,0,0,0.0,0.0,0.0,0.017,0.0,0.004,21567,554.66,cold
criu_cold,robot_006,138,1777399619.2818484,697.4844119977206,2323.999410000397,1225.0003249937436,0,4502.859593994799,4502.859593994799,0.6,0.7,-16.67,0,0,0.02,0.02,0.0,0.012,0.004,0.008,494009,550.64,cold
criu_cold,robot_002,139,1777399624.8177176,653.3101819950389,1906.3581100053852,982.1833750029327,0,4430.466930003604,4430.466930003604,0.4,0.2,50.0,0,0,0.0,0.03,0.0,0.012,0.004,0.004,21415,553.89,cold
criu_cold,robot_004,140,1777399630.2851124,643.6172149988124,1807.2311940049985,1130.1477910019457,0,3860.6057549914112,3860.6057549914112,0.5,0.6,-20.0,0,0,0.0,0.0,0.0,0.012,0.0,0.004,16293,546.82,cold
criu_cold,robot_000,141,1777399635.592685,624.7112059936626,1527.1466550038895,1282.7980639995076,0,3699.5523299992783,3699.5523299992783,0.2,0.7,-250.0,0,0,0.0,0.03,0.0,0.012,0.0,0.008,492359,534.48,cold
criu_cold,robot_006,142,1777399642.2323031,646.8258930108277,1571.9704029907007,1243.2730500004254,0,4031.1914610065287,4031.1914610065287,0.8,0.6,25.0,0,0,0.02,0.02,0.0,0.004,0.0,0.004,20443,554.6,cold
criu_cold,robot_002,143,1777399647.0189402,633.1391549902037,989.3690469907597,1133.670840994455,0,3179.55328199605,3179.55328199605,0.2,0.8,-300.0,0,0,0.0,0.02,0.0,0.008,0.008,0.008,492658,549.89,cold
criu_cold,robot_004,144,1777399652.4793768,773.1399610056542,1506.2673430074938,1251.622783995117,0,3851.797066992731,3851.797066992731,0.8,0.5,37.5,0,0,0.0,0.0,0.0,0.012,0.0,0.004,48620,535.12,cold
criu_cold,robot_000,145,1777399658.222509,739.4335400022101,2435.0608280074084,1219.5250780059723,0,4638.165940996259,4638.165940996259,0.7,0.4,42.86,0,0,0.0,0.0,0.0,0.054000000000000006,0.0,0.013000000000000001,491078,552.66,cold
criu_cold,robot_006,146,1777399667.4042351,2034.3523750052555,3653.357199000311,1146.413392998511,0,7074.403638005606,7074.403638005606,0.9,0.6,33.33,0,0,0.02,0.02,0.01,0.012,0.008,0.004,498307,549.05,cold
criu_cold,robot_004,147,1777399671.922774,626.4912830083631,963.7491449975641,1064.0957569994498,0,2911.70820199477,2911.70820199477,0.7,0.6,14.29,0,0,0.03,0.03,0.0,0.013000000000000001,0.004,0.004,13286,555.27,cold
criu_cold,robot_000,148,1777399675.366529,628.0895969975973,246.74909899476916,1198.4500889957417,0,2338.527165004052,2338.527165004052,0.4,0.3,25.0,0,0,0.0,0.0,0.0,0.017,0.008,0.008,482930,544.66,cold
criu_cold,robot_006,149,1777399688.0294437,647.9169079975691,382.06925899430644,1151.9854349899106,0,10054.117188003147,10054.117188003147,0.8,0.7,12.5,0,0,0.03,0.0,0.0,0.008,0.004,0.004,499074,546.66,cold
criu_cold,robot_000,150,1777399691.6111724,640.4815389978467,241.27268099982757,1320.3699410078116,0,2477.0855640090303,2477.0855640090303,0.3,0.4,-33.33,0,0,0.0,0.0,0.0,0.008,0.004,0.013000000000000001,8362,532.48,cold
criu_cold,robot_000,151,1777399696.731801,676.8304049910512,243.87233599554747,1320.2247379958862,0,2511.943759993301,2511.943759993301,0.4,0.3,25.0,0,0,0.02,0.02,0.0,0.004,0.004,0.004,480853,534.48,cold
criu_cold,robot_000,152,1777399701.2239172,681.3285280077253,249.37906400009524,1182.5974509993102,0,2386.0983639897313,2386.0983639897313,0.3,0.3,0.0,0,0,0.02,0.02,0.0,0.012,0.004,0.004,11247,549.88,cold
criu_cold,robot_000,153,1777399705.5969992,676.8132239958504,242.06201700144447,1067.1250040031737,0,2265.6429530034075,2265.6429530034075,0.6,0.4,33.33,0,0,0.02,0.02,0.0,0.008,0.017,0.008,480952,536.48,cold
criu_cold,robot_000,154,1777399718.6111887,663.0064170021797,263.25352300773375,1113.3870979974745,0,10907.461252994835,10907.461252994835,0.4,0.7,-75.0,0,0,0.02,0.0,0.0,0.017,0.004,0.0,496004,546.11,cold
criu_cold,robot_000,1,1777405895.979958,1373.5145109967561,268.7226720008766,893.7884269980714,0,2637.880142996437,2637.880142996437,0.5,0.4,20.0,0,0,0.29,0.29,0.13,0.054000000000000006,0.054000000000000006,0.322,70152,553.21,cold
criu_cold,robot_000,2,1777405907.9829848,650.196140006301,253.02063199342228,1109.1948429966578,0,9897.199165003258,9897.199165003258,0.3,0.4,-33.33,0,0,0.24,0.01,0.02,0.028999999999999998,0.0,0.004,451349,544.82,cold
